name;datetime;tempmax;tempmin;temp;dew;humidity;precip;windspeed;winddir;sealevelpressure;cloudcover;solarradiation;solarenergy;uvindex;stations
Dong Thap;13/04/2017;34;25;29.7;24.2;74;0;14.8;118.1;1010.6;44.4;257.6;22.3;9;48907099999,VVCT,48912599999,remote
Dong Thap;14/04/2017;33;25;29.1;22.7;70.4;0;18.4;100.1;1010.6;41.5;281.3;24.2;9;48907099999,VVCT,48912599999,remote
Dong Thap;15/04/2017;34;24.8;28.9;23.2;73.1;0;20.9;100.9;1009.7;54.2;288.9;24.8;10;48907099999,VVCT,48912599999,remote
Dong Thap;16/04/2017;33;25;29.2;23.1;71.8;0;18.4;106.5;1009.5;45.5;281.3;24.4;10;48907099999,VVCT,48912599999,remote
Dong Thap;17/04/2017;34;25;29.5;23.6;72.5;0.2;13;101.3;1010.1;53.4;270;23.1;9;48907099999,VVCT,48912599999,remote
Dong Thap;18/04/2017;34;26;28.8;24.6;79.4;30.1;18.4;188.9;1009.5;57.5;245.8;21.1;8;48907099999,VVCT,48912599999,remote
Dong Thap;19/04/2017;34.6;25;29.9;24.5;74.4;0.3;18;219.8;1009.4;35.6;270.9;23.4;9;48907099999,VVCT,48912599999,remote
Dong Thap;20/04/2017;35;25;30.2;24.1;71.5;0;18.4;215.6;1009.6;32.8;297.5;25.7;10;48907099999,VVCT,48912599999,remote
Dong Thap;21/04/2017;34;25;29.7;24.4;74.6;0.1;14.8;230.3;1009.3;40.8;274.6;23.7;9;48907099999,VVCT,48912599999,remote
Dong Thap;22/04/2017;35;25;29.9;25;76.5;0.3;14.8;240.5;1009;51.1;283.4;24.5;9;48907099999,VVCT,48912599999,remote
Dong Thap;23/04/2017;35;26;30;24.8;75.1;7.9;18.4;206.1;1009.4;53;233.7;20.1;9;48907099999,VVCT,48912599999,remote
Dong Thap;24/04/2017;33;26;28;24.2;80.8;1.3;18.4;148.4;1010;65.5;219.8;19;9;48907099999,VVCT,48912599999,remote
Dong Thap;25/04/2017;35;25;28.3;24.6;81.4;2.4;20.5;146.3;1009.7;62.8;255.1;21.9;9;48907099999,VVCT,48912599999,remote
Dong Thap;26/04/2017;34;25;28.6;24.6;80.2;0.1;11.2;164.5;1009.3;59.5;268.7;23.3;9;48907099999,VVCT,48912599999,remote
Dong Thap;27/04/2017;34;25.1;29.2;24.6;77.8;4;14.8;214.6;1009.7;60.2;273.4;23.7;10;48907099999,VVCT,48912599999,remote
Dong Thap;28/04/2017;35;26;29.5;24.5;76;64.1;18.4;157;1009.6;59.9;254.5;21.8;8;48907099999,VVCT,48912599999,remote
Dong Thap;29/04/2017;31.1;25;28.3;24.7;81.3;15;10.2;24.3;1010.8;56.7;233.9;20.2;9;48907099999,VVCT,48912599999,remote
Dong Thap;30/04/2017;35;26;29.4;24.7;77.6;3.6;11.2;118.6;1010;56.5;232.5;20.1;9;48907099999,VVCT,48912599999,remote
Dong Thap;01/05/2017;34;26;29.8;25.5;78.9;0.1;14.4;197.6;1010.2;45.3;250.9;21.7;8;48907099999,VVCT,48912599999,remote
Dong Thap;02/05/2017;34;26;29.8;25.4;79.1;4.8;10.8;200.2;1010.2;55.9;262.7;22.8;9;48907099999,VVCT,48912599999,remote
Dong Thap;03/05/2017;34;26;30.4;25.3;75.5;1.5;14.4;220.8;1009.6;56;251;21.4;8;48907099999,VVCT,48912599999,remote
Dong Thap;04/05/2017;35;26;29.1;25.2;80.7;10.3;22.3;198.9;1009.3;58.4;253.9;22.1;9;48907099999,VVCT,48912599999,remote
Dong Thap;05/05/2017;35;26;29.1;25.1;80.1;7.7;22.3;301.7;1010.6;59.3;251.7;21.8;8;48907099999,VVCT,48912599999,remote
Dong Thap;06/05/2017;34;26;28.6;24.4;79.5;3.4;22.3;125.9;1011.5;63.5;225.2;19.4;8;48907099999,VVCT,48912599999,remote
Dong Thap;07/05/2017;29.2;24;27;24.3;86;2.7;12.7;78.2;1011.3;60;159;13.8;7;48907099999,VVCT,48912599999,remote
Dong Thap;08/05/2017;32;25;27;24.9;89;1.4;16.6;96.7;1009.6;67.9;185.8;16.1;6;48907099999,VVCT,48912599999,remote
Dong Thap;09/05/2017;31;25;26.4;24.9;92;19;29.5;82.5;1008.8;71;178.5;15.4;8;48907099999,VVCT,48912599999,remote
Dong Thap;10/05/2017;30;24.7;26.9;24.9;89;18.4;20.5;103.8;1009.8;70.2;176.4;15;7;48907099999,VVCT,48912599999,remote
Dong Thap;11/05/2017;32;25;27.1;24.9;88.9;36.4;13;79.1;1009.8;70;178.4;15.5;7;48907099999,VVCT,48912599999,remote
Dong Thap;12/05/2017;31.1;25;27.2;25.6;91.1;5.5;22.3;99.6;1008.9;63.9;205.4;17.7;7;48907099999,VVCT,48912599999,remote
Dong Thap;13/05/2017;34;25;27.9;25.1;85.9;5.5;11.2;137.1;1008.2;64.2;216.1;18.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;14/05/2017;34;25;28.7;25.1;82.4;8.4;18.4;112;1007.6;66.7;166.5;14.2;6;48907099999,VVCT,48912599999,remote
Dong Thap;15/05/2017;33;25.8;27.8;25.5;88;0.1;20.9;164.7;1006.8;64.1;196.2;16.8;8;48907099999,VVCT,48912599999,remote
Dong Thap;16/05/2017;30.1;24.5;26.4;25.5;94.8;1.5;22;174.7;1007;68.9;181.8;15.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;17/05/2017;33;25;28.1;25.2;84.9;45;11.2;212.9;1007.4;66.1;223.8;19.1;9;48907099999,VVCT,48912599999,remote
Dong Thap;18/05/2017;34;26;28.4;25.6;85.5;12;26;201.1;1008;57.6;230.2;19.7;8;48907099999,VVCT,48912599999,remote
Dong Thap;19/05/2017;33;25;28.5;25.9;86.8;22;13.1;228.1;1008.2;61.2;150.7;12.8;6;48907099999,VVCT,48912599999,remote
Dong Thap;20/05/2017;33;26;28.7;25.9;85.3;3;18;220.3;1006.6;74.3;203.2;17.5;7;48907099999,VVCT,48912599999,remote
Dong Thap;21/05/2017;31.1;25;28;25.7;87.6;16;20.2;219.9;1005.9;66;169;14.6;6;48907099999,VVCT,48912599999,remote
Dong Thap;22/05/2017;32;25;27.5;25.5;89.1;3.4;16.7;218.3;1006.9;64.5;214.1;18.5;8;48907099999,VVCT,48912599999,remote
Dong Thap;23/05/2017;32;25;28.1;25.9;88.3;5;16.6;217.2;1007.5;65.3;194.5;16.7;7;48907099999,VVCT,48912599999,remote
Dong Thap;24/05/2017;33;25;28;25.9;88.9;8.6;25.9;222.6;1007;75.8;189.1;16.4;7;48907099999,VVCT,48912599999,remote
Dong Thap;25/05/2017;31.8;25;27.3;25.9;92.2;10;14.8;228.3;1007.2;71.5;178.7;15.4;8;48907099999,VVCT,48912599999,remote
Dong Thap;26/05/2017;31;25;27.8;25.9;89.9;0.1;20.5;233.5;1007.3;69.2;208.9;18.1;9;48907099999,VVCT,48912599999,remote
Dong Thap;27/05/2017;28.2;25;26.8;25.4;92;11;22.3;230.3;1007.1;78.3;161.8;14;6;48907099999,VVCT,48912599999,remote
Dong Thap;28/05/2017;31;25;28.1;25.4;85.6;25;19.3;240.8;1006.9;73.7;149.7;13;6;48907099999,VVCT,48912599999,remote
Dong Thap;29/05/2017;31;25;27.9;25.1;85.5;14;14.8;251.8;1007.6;73.3;169.3;14.6;7;48907099999,VVCT,48912599999,remote
Dong Thap;30/05/2017;32;25;28.1;25.6;86.9;2;13.1;221.7;1008.6;70.7;202.3;17.5;8;48907099999,VVCT,48912599999,remote
Dong Thap;31/05/2017;33.8;25;28.7;25.8;85.5;0.3;10.8;232.1;1008.6;72;214.3;18.5;8;48907099999,VVCT,48912599999,remote
Dong Thap;01/06/2017;33;26;29.6;26;81.9;1;14.4;226.7;1008.1;51.8;244.1;21.1;8;48907099999,VVCT,48912599999,remote
Dong Thap;02/06/2017;32;25.5;28.9;25.6;82.7;1.3;22.3;240.1;1008.7;55.9;217.4;18.8;9;48907099999,VVCT,48912599999,remote
Dong Thap;03/06/2017;33;26;29.1;25.7;82.5;0.1;18.4;234.3;1008.9;67;244.4;21.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;04/06/2017;33;25;27.8;25.5;88.4;11.3;31.7;232.9;1008.1;65.5;152.5;13.2;7;48907099999,VVCT,48912599999,remote
Dong Thap;05/06/2017;29;26;27.3;25.1;88.1;34.4;24.1;230.7;1008.3;69.1;161.8;14.1;7;48907099999,VVCT,48912599999,remote
Dong Thap;06/06/2017;32;25;27.3;25.1;88.2;8.3;20.6;225.7;1008.5;74;162.8;14.1;7;48907099999,VVCT,48912599999,remote
Dong Thap;07/06/2017;32;24;28;24.6;82.5;2;28.8;238.6;1008.8;67.6;116.3;9.9;3;48907099999,VVCT,48912599999,remote
Dong Thap;08/06/2017;30;25;27.8;25.8;88.9;3.8;27.7;223.2;1008.2;65.8;144.2;12.4;6;48907099999,VVCT,48912599999,remote
Dong Thap;09/06/2017;34;25.8;29.3;25.7;82.3;0.1;14.8;229.5;1007.6;64.3;245.1;21.2;9;48907099999,VVCT,48912599999,remote
Dong Thap;10/06/2017;31;26;27.7;25.8;89.9;1.5;21.8;220.4;1008.7;63.2;198.6;17;8;48907099999,VVCT,48912599999,remote
Dong Thap;11/06/2017;32.4;26;28.5;26.3;88.2;0.2;21.6;248;1009;66.9;198.6;17.2;7;48907099999,VVCT,48912599999,remote
Dong Thap;12/06/2017;33;26;29.3;25.6;81.9;0;18;255.6;1008.5;58.1;205.5;17.8;8;48907099999,VVCT,48912599999,remote
Dong Thap;13/06/2017;33;26;29.4;26.5;84.9;0.6;20.5;243.6;1008.5;77.8;246.5;21.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;14/06/2017;32;26;28.2;25.3;84.6;0.1;20.5;232.8;1010;58.8;164.7;14.2;7;48907099999,VVCT,48912599999,remote
Dong Thap;15/06/2017;33;25;29.2;24.9;78.6;2.5;18;244.6;1009.9;56.5;250.4;21.4;8;48907099999,VVCT,48912599999,remote
Dong Thap;16/06/2017;35;25;29.7;25.1;77.9;0.3;22.3;242.4;1008.7;38.6;265.4;23.1;9;48907099999,VVCT,48912599999,remote
Dong Thap;17/06/2017;34;26;29.9;25.1;76.4;1.3;18;245.2;1007.2;51.2;262.1;22.6;9;48907099999,VVCT,48912599999,remote
Dong Thap;18/06/2017;33.8;26;29.5;25;78.2;0.5;18.4;238.3;1007.1;59.7;239.5;20.7;8;48907099999,VVCT,48912599999,remote
Dong Thap;19/06/2017;33;26;29.6;25;77.4;3;21.6;245.8;1007.6;61.6;248.3;21.5;8;48907099999,VVCT,48912599999,remote
Dong Thap;20/06/2017;33;26;28.6;24.8;80.5;13;20.5;245.9;1007.7;64.4;190.9;16.5;8;48907099999,VVCT,48912599999,remote
Dong Thap;21/06/2017;32;26;28.1;25.1;84.1;4;20.6;256.5;1007.7;70.5;178.2;15.3;7;48907099999,VVCT,48912599999,remote
Dong Thap;22/06/2017;30.3;24.5;26.7;24.9;90;34;24.1;236.7;1008;72.7;129.8;11;5;48907099999,VVCT,48912599999,remote
Dong Thap;23/06/2017;31;25;27.3;24.8;86.3;2;22.3;253.1;1007.4;75;182.7;15.9;7;48907099999,VVCT,48912599999,remote
Dong Thap;24/06/2017;32;25.6;28.2;24.2;79.5;3.7;28.8;255.7;1006.4;76.6;184;15.7;8;48907099999,VVCT,48912599999,remote
Dong Thap;25/06/2017;31;24;27.1;23.7;82.1;7;28.8;261.7;1007.6;75.7;118.3;10.2;6;48907099999,VVCT,48912599999,remote
Dong Thap;26/06/2017;33;25;27.6;24.7;85.1;0.1;22.3;254.6;1008.3;62.9;254.4;22;9;48907099999,VVCT,48912599999,remote
Dong Thap;27/06/2017;32;25;28.2;25.2;84.1;1.3;14.4;239.6;1008.1;63;213.7;18.4;7;48907099999,VVCT,48912599999,remote
Dong Thap;28/06/2017;32;26;28.2;25.2;84.5;0.1;22.3;211.3;1008.6;62.9;198.4;17.4;7;48907099999,VVCT,48912599999,remote
Dong Thap;29/06/2017;33.8;25;28.2;25.1;84.6;9.1;14.4;208.5;1008.5;61;246.2;21.3;9;48907099999,VVCT,48912599999,remote
Dong Thap;30/06/2017;32;25;28.2;25.2;84.4;0.2;18;213.9;1008;62.5;198.5;17.1;8;48907099999,VVCT,48912599999,remote
Dong Thap;01/07/2017;34;24;29;24.5;78.4;2.7;21.3;222.8;1008.2;56.1;230.2;19.9;8;48907099999,VVCT,48912599999,remote
Dong Thap;02/07/2017;33;24;28.3;24.9;82.3;0.6;21.6;242.5;1008.5;55.9;243.1;21;8;48907099999,VVCT,48912599999,remote
Dong Thap;03/07/2017;33;26;29;26;84.2;0.1;18.4;250.2;1008.1;63.6;228.1;19.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;04/07/2017;33;25;28.8;25.8;84.2;0.5;21.6;250.1;1008.3;61.9;213.7;18.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;05/07/2017;33;25;27.8;25.3;87.1;14.1;28.8;250.6;1009.3;64.1;181.6;15.9;7;48907099999,VVCT,48912599999,remote
Dong Thap;06/07/2017;29.1;25;26.9;25.5;92.1;1;19.7;228.6;1009.4;62.7;180.7;15.6;7;48907099999,VVCT,48912599999,remote
Dong Thap;07/07/2017;31;25;27.7;25.7;89.2;2;22.3;234;1009.4;65.9;187.6;16.1;7;48907099999,VVCT,48912599999,remote
Dong Thap;08/07/2017;33;24;28.2;25.6;86.5;0.7;22.9;237.7;1009.8;51.7;223.9;19.2;9;48907099999,VVCT,48912599999,remote
Dong Thap;09/07/2017;33;25;29.4;25.7;81.8;1.2;18;260.1;1009.6;53.6;245.3;21.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;10/07/2017;33.6;26;28.9;25.8;84.2;5.9;22.3;264.2;1008.5;64.1;150.6;13;6;48907099999,VVCT,48912599999,remote
Dong Thap;11/07/2017;30.3;24;27.8;25.7;88.5;20.1;18;238.1;1008.1;68.7;160.1;13.9;6;48907099999,VVCT,48912599999,remote
Dong Thap;12/07/2017;31;25;27.6;25.4;88;5;21.8;239;1008.9;67.2;161.9;14.1;7;48907099999,VVCT,48912599999,remote
Dong Thap;13/07/2017;31;23;27;24.5;86.8;10;21.6;246.8;1009;74.7;112.3;9.9;4;48907099999,VVCT,48912599999,remote
Dong Thap;14/07/2017;31;23;27.4;24.3;84.7;20;28.8;256.8;1008.6;70;117.1;10.1;5;48907099999,VVCT,48912599999,remote
Dong Thap;15/07/2017;30.6;24;26.1;24.5;91;41;32.4;261.2;1007.8;73.3;84.3;7.2;3;48907099999,VVCT,48912599999,remote
Dong Thap;16/07/2017;28;23;25.3;24.2;93.7;40;28.8;249.9;1006.3;73.3;168.1;14.5;8;48907099999,VVCT,48912599999,remote
Dong Thap;17/07/2017;30;23;25.3;24;92.5;21.2;24.1;243;1007.6;73.6;88.1;7.6;3;48907099999,VVCT,48912599999,remote
Dong Thap;18/07/2017;31;24;25.9;24.2;91.2;6.1;16.6;235.5;1010;71.9;172.7;14.8;7;48907099999,VVCT,48912599999,remote
Dong Thap;19/07/2017;30;25;26.5;24.1;87;4;20.5;257.5;1009.2;74;80.7;7;6;48907099999,VVCT,48912599999,remote
Dong Thap;20/07/2017;30;23;26.4;24.3;88.9;16.1;25.8;246.5;1007.9;74.5;89.8;8;3;48907099999,VVCT,48912599999,remote
Dong Thap;21/07/2017;29.1;24;26.9;23.8;83.7;2.1;18.4;245.6;1008.9;66.7;172.8;15;7;48907099999,VVCT,48912599999,remote
Dong Thap;22/07/2017;31.3;25;27.5;24.3;83.6;9.4;24.1;245.4;1009.7;64.4;237.6;20.6;9;48907099999,VVCT,48912599999,remote
Dong Thap;23/07/2017;32;25;28.5;24.9;81.9;0.8;22.3;249.6;1008.5;64.1;223.6;19.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;24/07/2017;30;25;27.9;25.1;85.3;0.1;27.6;242.8;1006.8;62.4;145.1;12.6;6;48907099999,VVCT,48912599999,remote
Dong Thap;25/07/2017;29;24;26.3;24.1;87.8;21.5;28.8;255.6;1005.8;74.8;91.2;7.9;4;48907099999,VVCT,48912599999,remote
Dong Thap;26/07/2017;31;24;26.9;24.5;87.3;23;36;236.5;1005.5;76.1;172.3;14.9;7;48907099999,VVCT,48912599999,remote
Dong Thap;27/07/2017;29.4;24;26.4;24.2;88.1;26;36;243.7;1007.1;74.1;133.9;11.6;6;48907099999,VVCT,48912599999,remote
Dong Thap;28/07/2017;29.1;24;27;25.1;89.1;0.2;21.6;234.1;1008.2;70.7;176;15.2;6;48907099999,VVCT,48912599999,remote
Dong Thap;29/07/2017;32.1;27;29;25.3;81.7;0.5;21.2;243.5;1008.2;72.9;211.6;18.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;30/07/2017;32;26;28.9;25.7;83;8.7;25.9;236.5;1007.3;56.1;174.9;14.9;6;48907099999,VVCT,48912599999,remote
Dong Thap;31/07/2017;32;26;28.6;25.8;85.6;9.2;25.9;241.1;1007.5;63;179.4;15.6;7;48907099999,VVCT,48912599999,remote
Dong Thap;01/08/2017;31.1;25;28.3;25.9;87.5;1;24.1;242.1;1008.6;69.6;214;18.5;8;48907099999,VVCT,48912599999,remote
Dong Thap;02/08/2017;30.1;24;26.9;25.1;90;3.1;31;221.6;1008.3;56.1;219.8;19.1;8;48907099999,VVCT,48912599999,remote
Dong Thap;03/08/2017;31;25;28.1;25.4;85.5;4.6;25.9;230.4;1006.5;58.6;200.1;17.4;9;48907099999,VVCT,48912599999,remote
Dong Thap;04/08/2017;30;25;26.9;25.8;94.2;0.6;22.3;222.7;1006.1;69.9;176;15.3;6;48907099999,VVCT,48912599999,remote
Dong Thap;05/08/2017;30;24;26.5;25.1;92.3;75.4;18.4;224.7;1007.2;75;143.1;12.4;7;48907099999,VVCT,48912599999,remote
Dong Thap;06/08/2017;32;25;27.6;25.9;90.9;16;18;214.8;1008.5;54.4;222;19.1;9;48907099999,VVCT,48912599999,remote
Dong Thap;07/08/2017;33;25;28.8;25.2;82.5;0.1;11.6;243.2;1009.2;52;244.2;21.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;08/08/2017;33;26;29.3;25.4;80.7;2.3;14.8;233.2;1009.5;67.3;248.1;21.5;9;48907099999,VVCT,48912599999,remote
Dong Thap;09/08/2017;33.8;26;29.6;25.6;80.3;9.8;18.3;246.4;1009.4;58;241.7;20.9;8;48907099999,VVCT,48912599999,remote
Dong Thap;10/08/2017;34;25;29.1;25.2;80.7;2.5;20.5;240.7;1008.7;60.3;255.1;21.9;8;48907099999,VVCT,48912599999,remote
Dong Thap;11/08/2017;34;24;28.6;25.5;84.1;0.8;18.4;244.1;1008.6;52.5;257.2;22.3;8;48907099999,VVCT,48912599999,remote
Dong Thap;12/08/2017;33;25;28.8;25.6;84;41;20.5;245.8;1008.6;46.5;262.1;22.7;9;48907099999,VVCT,48912599999,remote
Dong Thap;13/08/2017;31.1;26;28.2;25.7;86.3;7.5;14.8;218.5;1009.2;48.9;169.7;14.8;6;48907099999,VVCT,48912599999,remote
Dong Thap;14/08/2017;33.6;25;28;25.2;85.5;3;14.4;226;1009.3;56.9;224.3;19.3;8;48907099999,VVCT,48912599999,remote
Dong Thap;15/08/2017;32;25;27.3;24.9;87;18.1;21.6;235.3;1008.6;69.3;207.9;18.1;8;48907099999,VVCT,48912599999,remote
Dong Thap;16/08/2017;30;25;26.7;24.2;86.3;55;39.6;252.7;1007.5;72.5;149;13;7;48907099999,VVCT,48912599999,remote
Dong Thap;17/08/2017;29;24;26.5;23.8;85.9;5.4;28.8;256.7;1007;78.5;129.8;11.4;5;48907099999,VVCT,48912599999,remote
Dong Thap;18/08/2017;30;24;26.6;23.8;85.2;3.2;21.6;257.8;1007.6;75.8;108.5;9.3;6;48907099999,VVCT,48912599999,remote
Dong Thap;19/08/2017;31;25;27.3;24.2;84;1.1;16.6;255.1;1008;67.8;197.3;17.1;8;48907099999,VVCT,48912599999,remote
Dong Thap;20/08/2017;31;24;26.6;24.1;86.6;58;24.1;247.5;1007.8;61.3;182.9;15.8;7;48907099999,VVCT,48912599999,remote
Dong Thap;21/08/2017;32;25;27.7;24.6;84.2;2;22.7;254.9;1006.6;57.8;227.6;19.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;22/08/2017;32;26;28.5;25.2;82.8;0.5;20.7;254.2;1006.5;73.3;164.8;14.1;6;48907099999,VVCT,48912599999,remote
Dong Thap;23/08/2017;30.3;25;26.9;25.2;90.5;34.1;20.5;233.3;1007;75.2;89;7.8;3;48907099999,VVCT,48912599999,remote
Dong Thap;24/08/2017;33;24;28.2;24.9;83.2;2;18;236.5;1007.3;65.4;217.7;18.7;8;48907099999,VVCT,48912599999,remote
Dong Thap;25/08/2017;32;25;28;24.9;84.2;1;20.5;241.5;1007.1;62.2;185.1;15.9;8;48907099999,VVCT,48912599999,remote
Dong Thap;26/08/2017;31;25;27.5;24.9;86.8;7.1;21.6;244.4;1005.5;69.4;122;10.4;5;48907099999,VVCT,48912599999,remote
Dong Thap;27/08/2017;30;24;27.1;24.2;85.1;1.5;28.8;246.8;1006.1;74.3;99.1;8.5;3;48907099999,VVCT,48912599999,remote
Dong Thap;28/08/2017;31;25;27.7;24.3;82.7;1.1;22.9;233.4;1007.8;57;193;16.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;29/08/2017;32;24;28.3;24.6;81.1;5;13;239.9;1008.1;67.4;197.6;17.1;8;48907099999,VVCT,48912599999,remote
Dong Thap;30/08/2017;33;25;29.1;24.9;79.9;4;18;241.8;1008.4;71.3;249.7;21.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;31/08/2017;33.7;26;29;24.8;79.2;1.1;16.6;249.1;1008.9;65.9;225;19.4;9;48907099999,VVCT,48912599999,remote
Dong Thap;01/09/2017;33;26;29.1;25.4;81.3;5.7;18.8;244.6;1009;65;210.5;18.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;02/09/2017;33;26;28.8;25.4;83.2;1.1;18.3;248.3;1008.2;55.4;210.8;18.2;7;48907099999,VVCT,48912599999
Dong Thap;03/09/2017;34;26;29.4;25.3;79.9;0.6;18.4;229.9;1007.9;48.9;255.6;22.1;9;48907099999,VVCT,48912599999,remote
Dong Thap;04/09/2017;34;26;29.2;25.2;80.8;2.9;20.5;222.7;1008.2;46.4;209.6;18.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;05/09/2017;33.8;25;28.5;25.3;84.8;0.5;20.5;214.8;1008.8;48.7;234.8;20.3;8;48907099999,VVCT,48912599999
Dong Thap;06/09/2017;33;26;28.3;25;83;2;16.6;213.9;1008.5;55.6;239.1;20.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;07/09/2017;35;25;28.6;24.8;82.1;0.1;14.4;212;1008.7;66.8;255.7;22.1;8;48907099999,VVCT,48912599999
Dong Thap;08/09/2017;35;26;29.5;25.1;79.6;1.3;7.6;226.4;1008.8;54.9;266.2;23.1;9;48907099999,VVCT,48912599999
Dong Thap;09/09/2017;34;27;29.9;24.8;76.1;6;14.8;168.9;1008.2;46.9;235.1;20.4;9;48907099999,VVCT,48912599999,remote
Dong Thap;10/09/2017;33.1;25;28.4;24.8;82.3;0.6;18.4;87.8;1008.7;47.4;232.2;20.2;8;48907099999,VVCT,48912599999
Dong Thap;11/09/2017;32.9;25;27.3;24.1;83.5;34.1;24.9;213.2;1009.5;53.8;169.6;14.7;7;48907099999,VVCT,48912599999,remote
Dong Thap;12/09/2017;33;24;28.1;24.4;81.8;0.1;10;298.1;1009.4;54.8;248.5;21.4;8;48907099999,VVCT,48912599999
Dong Thap;13/09/2017;33;26;29.1;25.7;82.3;2.7;21.6;257.6;1008.1;52.6;224.4;19.3;8;48907099999,VVCT,48912599999
Dong Thap;14/09/2017;33;27;29.3;25.7;81.5;1.3;16.7;247.9;1005.8;65.4;195;16.7;7;48907099999,VVCT,48912599999,remote
Dong Thap;15/09/2017;33;26;28.2;25.4;85.4;15.6;24.1;214.5;1005.6;70.4;184.6;16;8;48907099999,VVCT,48912599999,remote
Dong Thap;16/09/2017;31;26;27.7;25;85.6;5.2;19.7;203.3;1008.3;66.8;155.1;13.4;6;48907099999,VVCT,48912599999,remote
Dong Thap;17/09/2017;32;26;28.4;25.1;83.6;4;14.8;249.7;1010.9;55.6;215.9;18.6;9;48907099999,VVCT,48912599999
Dong Thap;18/09/2017;33;25.6;29.1;24.4;76.9;2.2;14.8;285.3;1010.1;53.4;259.3;22.4;9;48907099999,VVCT,48912599999,remote
Dong Thap;19/09/2017;31.2;24;27.6;24.2;82.6;20;15.4;286.5;1008.9;56.9;179.6;15.6;7;48907099999,VVCT,48912599999,remote
Dong Thap;20/09/2017;31;25;27.8;25.3;86.4;6.9;14.4;270.8;1007.4;61.5;140.7;12.2;7;48907099999,VVCT,48912599999,remote
Dong Thap;21/09/2017;29;25;26.3;24.7;91.1;35.1;18;193.4;1007;67.8;129.3;11;7;48907099999,VVCT,48912599999,remote
Dong Thap;22/09/2017;30;24.9;26.4;24.5;89.8;23.4;16.7;232.6;1007.7;80.1;156.2;13.4;6;48907099999,VVCT,48912599999,remote
Dong Thap;23/09/2017;29;24;26.5;24.8;90.9;2.2;14.8;223.7;1008.5;69.9;154.6;13.3;6;48907099999,VVCT,48912599999,remote
Dong Thap;24/09/2017;28;25;26;24.9;93.6;19.7;17.9;232.6;1008.2;74.3;100.3;8.4;4;48907099999,VVCT,48912599999,remote
Dong Thap;25/09/2017;30;24;26.8;24.6;88.3;6;21.8;237.2;1008;67.1;155.6;13.4;7;48907099999,VVCT,48912599999,remote
Dong Thap;26/09/2017;32.6;25;28.6;25.1;82.1;6.9;13.1;246.3;1008.7;49.1;164.6;14.2;7;48907099999,VVCT,48912599999,remote
Dong Thap;27/09/2017;34;27;29.4;25.5;80.8;4.1;18.8;262.3;1008.6;48.1;179.8;15.5;7;48907099999,VVCT,48912599999
Dong Thap;28/09/2017;33;24;27.9;25.8;89.2;2.5;13;231.5;1008.1;68;206.2;17.8;9;48907099999,VVCT,48912599999
Dong Thap;29/09/2017;33;25;27.8;25.5;88.3;39;9.4;174.5;1008.7;57.2;217.4;19;8;48907099999,VVCT,48912599999,remote
Dong Thap;30/09/2017;32;25;27.9;26.2;90.9;0.2;25.9;221.9;1009.9;65.2;178.4;15.4;7;48907099999,VVCT,48912599999,remote
Dong Thap;01/10/2017;33;25.1;27.7;25.7;89.3;0.1;13;232.6;1008.9;64.2;188.5;16.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;02/10/2017;29;24;26;25.2;95.8;19;22.3;228.6;1008;69.7;112.1;9.7;5;48907099999,VVCT,48912599999,remote
Dong Thap;03/10/2017;28;24;25.6;25;96.7;49;24.1;210.4;1008.3;68;136.7;11.7;6;48907099999,VVCT,48912599999
Dong Thap;04/10/2017;32;25;27.9;25;85.3;0.6;16.6;184.1;1009.5;73.4;200.2;17.3;8;48907099999,VVCT,48912599999,remote
Dong Thap;05/10/2017;33;25;28.8;25.7;84.8;3.5;13.6;117.1;1009.1;51;218.9;18.9;8;48907099999,VVCT,48912599999,remote
Dong Thap;06/10/2017;33;25;28.4;25.5;85.1;0.2;9.4;162.3;1008.7;56.3;172.6;15.1;6;48907099999,VVCT,48912599999
Dong Thap;07/10/2017;32.7;25;27.8;25.7;89.1;2;7.6;220.7;1007.9;63.9;181.5;15.8;7;48907099999,VVCT,48912599999,remote
Dong Thap;08/10/2017;33;25;28.5;25.9;87.1;0.1;22.3;132.6;1006.6;54;211.6;18.5;8;48907099999,VVCT,48912599999
Dong Thap;09/10/2017;32;25.4;28.5;25.9;86.9;37;11.2;273.8;1005.7;46.3;211.8;18.4;8;48907099999,VVCT,48912599999,remote
