Date,ben luc,vam kenh,tan an,tra on,hung my,huong my,long thanh,cau ong thin,go quao,khanh thanh tan,son doc,soc trang,tra vinh,lang the,soctrang,dai ngai,bac lieu,my hoa,an thuan,xeo ro,ca mau,chu chi,hoa binh,tuyen nhon,bac trang,rach gia,my thanh,xuan khanh,thanh phu,cau noi,tran de,soc cung,cat lai,long toan,binh dai,vung liem,loc thuan,thoi binh,cau do,an ninh,giong trom,an lac tay,ben trai,ly nhan,dong tam,an dinh,thach phu,phuoc long,tra kha,cau quan,nha be,ninh thoi,my tho,song doc,ganh hao,long phu
2012-02-18,1.4,15.7,0.0,,0.1,0.8,0.1,,0.4,,3.0,1.0,5.6,,0.4,2.0,,0.1,11.0,1.4,7.7,,6.0,0.5,,0.1,19.7,5.1,1.9,2.8,2.9,,,,3.8,,2.5,,,0.2,,0.0,7.9,,,0.0,9.4,26.0,5.3,0.0,4.4,,3.2,34.0,10.6,2.9
2012-02-19,1.2,13.0,0.1,,0.2,0.9,0.1,,0.3,,2.5,0.8,5.0,,0.4,1.0,,0.1,12.95,3.4,7.7,,5.1,0.5,,0.1,21.3,4.8,1.7,3.2,1.4,,,,2.58,,1.3,,,0.2,,0.0,6.2,,,0.0,7.4,24.6,4.7,0.1,3.4,,2.2,34.0,10.3,3.0
2012-02-20,0.9,16.8,0.1,,6.4,0.8,0.1,,0.3,,2.2,0.8,2.9,,0.4,0.8,,0.1,12.12,3.0,8.1,,6.9,0.5,,0.2,20.0,4.9,1.8,3.6,0.5,,,,0.6,,1.9,,,0.3,,0.1,4.3,,,0.0,5.3,24.1,3.8,0.0,4.2,,0.8,33.9,10.8,3.2
2012-02-21,0.7,22.3,0.1,,4.6,1.1,0.1,,0.3,,2.6,0.9,1.2,,0.4,1.0,,0.1,9.5,3.0,7.9,,8.1,0.5,,0.3,16.8,5.1,1.9,3.1,1.9,,,,0.2,,3.7,,,0.3,,0.2,5.5,,,0.0,6.9,22.7,4.0,0.0,4.9,,0.6,34.0,10.7,3.4
2012-02-22,1.0,26.1,0.2,,3.1,1.2,0.1,,0.3,,3.0,1.0,0.9,,0.4,2.4,,0.1,7.0,3.5,7.8,,7.6,0.4,,0.3,18.0,5.4,1.7,2.8,5.7,,,,4.9,,3.8,,,0.4,,0.1,7.3,,,0.1,8.9,25.6,4.8,0.0,5.3,,1.1,34.0,10.7,2.7
2012-02-23,1.3,23.1,0.2,,1.2,0.9,0.1,,0.4,,3.9,1.1,1.6,,0.4,3.3,,0.1,8.25,3.0,8.0,,5.9,0.3,,0.5,21.1,5.5,1.7,2.5,7.2,,,,9.15,,2.7,,,0.3,,0.0,10.2,,,0.2,10.5,28.0,8.2,0.0,4.6,,2.4,34.0,10.8,3.0
2012-02-24,1.1,25.5,0.2,,1.0,0.7,0.1,,0.3,,3.4,0.9,3.2,,0.4,1.6,,0.1,10.55,3.1,8.2,,4.4,0.2,,0.6,21.6,4.7,1.7,2.3,6.0,,,,10.15,,1.6,,,0.1,,0.0,12.4,,,0.2,8.8,27.7,5.7,0.1,3.1,,3.4,35.6,10.8,3.1
2012-02-25,1.0,25.3,0.2,,1.9,0.7,0.1,,0.3,,2.4,0.8,5.1,,0.6,0.6,,0.1,13.48,3.1,7.0,,4.2,0.2,,0.4,20.4,4.3,1.7,2.7,3.6,,,,5.6,,1.2,,,0.1,,0.0,8.7,,,0.0,7.1,24.5,4.7,0.0,2.3,,2.5,35.6,10.8,3.5
2012-02-26,0.9,25.4,0.2,,3.0,0.9,0.1,,0.4,,1.1,0.7,6.2,,0.6,0.3,,0.1,18.38,3.3,7.1,,6.0,0.2,,0.3,18.0,4.2,1.8,3.4,2.3,,,,3.08,,2.5,,,0.1,,0.0,6.6,,,0.0,7.6,24.1,3.9,0.0,3.6,,1.4,35.8,11.0,3.7
2012-02-27,0.7,25.7,0.2,,2.9,1.1,0.1,,0.3,,1.0,0.7,6.3,,0.6,0.8,,0.1,16.48,3.3,6.9,,8.6,0.2,,0.3,16.7,4.3,2.1,3.7,3.6,,,,3.3,,4.7,,,0.1,,0.1,5.9,,,0.0,9.4,27.96,3.6,0.0,5.0,,0.9,35.7,11.2,4.3
2012-02-28,1.0,24.7,0.2,,2.5,1.6,0.1,,0.4,,2.3,0.8,6.6,,1.0,2.2,,0.1,14.18,3.4,6.7,,9.6,0.3,,0.4,14.2,4.8,2.4,4.1,5.4,,,,10.15,,6.4,,,0.1,,0.2,7.0,,,0.1,10.7,28.9,4.7,0.0,6.2,,1.5,35.8,11.2,4.6
2012-02-29,1.3,18.3,0.2,,2.2,1.9,0.1,,0.3,,4.0,0.9,6.7,,2.0,3.5,,0.1,11.0,3.4,6.9,,7.5,0.3,,0.4,17.8,4.8,2.4,3.4,3.8,,,,5.32,,5.2,,,0.2,,0.1,8.8,,,0.2,9.5,26.9,5.7,0.0,5.4,,2.6,35.4,11.2,4.8
2012-03-01,1.6,15.5,0.2,,5.1,2.1,0.1,,0.2,,3.7,1.0,5.8,,2.0,1.3,,0.1,8.9,2.6,6.9,,5.3,0.4,,0.2,20.1,4.7,1.9,2.4,2.3,,,,4.97,,3.0,,,0.2,,0.0,7.0,,,0.1,7.3,24.3,5.9,0.0,4.3,,3.2,34.9,11.3,4.9
2012-03-02,1.4,13.1,0.2,,4.5,2.2,0.1,,0.3,,2.9,0.9,5.3,,2.0,0.6,,0.1,11.68,2.4,6.8,,4.5,0.4,,0.2,21.4,4.6,1.8,2.0,1.0,,,,2.12,,1.4,,,0.2,,0.0,4.6,,,0.0,6.8,22.9,4.0,0.1,3.4,,2.6,34.43,11.3,4.2
2012-03-03,1.0,19.8,0.1,,3.7,2.4,0.1,,0.2,,2.1,0.7,3.3,,0.9,0.3,,0.1,14.45,2.4,6.7,,6.1,0.4,,0.2,20.2,5.2,1.6,3.1,2.0,,,,0.72,,3.2,,,0.2,,0.0,3.4,,,0.0,10.5,15.3,3.0,0.0,4.4,,1.6,34.1,11.0,6.4
2012-03-04,0.7,22.1,0.1,,3.1,2.0,0.1,,0.2,,2.2,0.6,2.2,,0.6,1.0,,0.1,16.27,2.7,6.7,,7.8,0.3,,0.2,17.7,5.4,1.7,3.4,1.4,,,,2.1,,4.8,,,0.2,,0.1,3.0,,,0.0,10.1,12.9,2.8,0.0,5.5,,0.8,33.8,1.5,5.6
2012-03-05,0.9,26.1,0.1,,3.0,1.5,0.1,,0.4,,3.8,0.8,0.9,,0.5,1.8,,0.1,11.42,3.0,6.4,,8.9,0.3,,0.4,16.6,5.2,1.8,3.7,2.5,,,,0.8,,5.0,,,0.2,,0.2,5.3,,,0.0,8.4,10.9,3.9,0.0,4.9,,0.9,33.8,1.5,5.4
2012-03-06,1.1,25.4,0.1,,3.0,0.9,0.1,,0.4,,2.9,0.9,0.9,,0.5,2.8,,0.1,9.88,3.1,6.6,,6.5,0.3,,0.6,19.7,4.7,1.8,3.3,3.9,,,,4.22,,3.9,,,0.2,,0.1,10.9,,,0.1,6.8,15.6,6.1,0.0,4.2,,1.1,33.9,1.4,5.0
2012-03-07,1.3,25.5,0.1,,3.0,0.9,0.1,,0.4,,1.9,1.0,2.1,,0.4,2.1,,0.1,7.9,3.3,6.7,,4.7,0.2,,0.2,21.1,4.3,1.6,2.8,5.8,,,,8.22,,2.5,,,0.2,,0.0,14.3,,,0.2,8.7,25.6,5.6,0.0,2.7,,2.3,34.3,1.2,5.1
2012-03-08,1.2,25.8,0.1,,3.3,1.4,0.1,,0.3,,1.4,0.8,4.7,,0.4,0.9,,0.1,10.18,3.5,6.7,,3.8,0.2,,0.2,20.7,4.2,1.6,2.2,6.3,,,,11.88,,1.5,,,0.2,,0.0,11.0,,,0.2,10.4,25.2,4.8,0.1,2.8,,2.3,34.9,1.8,5.8
2012-03-09,1.0,26.0,0.1,,3.7,2.3,0.1,,0.3,,1.2,0.6,6.4,,0.4,0.2,,0.1,13.25,3.7,6.7,,5.7,0.2,,0.2,18.8,4.2,1.6,2.9,4.1,,,,9.3,,2.9,,,0.2,,0.0,9.7,,,0.1,11.1,23.6,3.9,0.0,3.4,,1.6,35.2,2.2,6.2
2012-03-10,0.7,26.1,0.1,,5.4,2.5,0.1,,0.3,,1.0,0.6,6.8,,0.5,0.4,,0.1,16.68,3.8,6.6,,7.9,0.2,,0.2,16.0,4.5,1.8,3.6,1.8,,,,4.0,,4.3,,,0.2,,0.1,9.3,,,0.0,10.4,20.6,3.1,0.0,5.7,,0.8,35.5,2.1,7.2
2012-03-11,1.0,26.4,0.2,,4.4,1.1,0.1,,0.3,,1.8,0.8,7.1,,0.5,1.9,,0.1,13.58,3.6,6.3,,9.2,0.2,,0.2,12.9,5.3,2.4,4.4,2.1,,,,2.3,,5.1,,,0.2,,0.2,9.7,,,0.0,8.6,19.6,1.8,0.0,7.0,,1.7,31.1,2.2,7.9
2012-03-12,1.2,22.6,0.2,,3.8,1.4,0.1,,0.4,,2.9,0.8,7.1,,0.5,3.2,,0.1,10.1,3.5,6.4,,8.5,0.2,,0.2,11.6,4.9,2.4,3.9,2.7,,,,4.28,,4.0,,,0.2,,0.1,11.6,,,0.0,6.8,16.6,2.7,0.0,5.9,,2.5,29.4,2.6,8.4
2012-03-13,1.5,16.5,0.2,,3.8,1.7,0.1,,0.3,,2.7,0.6,7.2,,0.5,1.7,,0.1,6.92,3.7,6.7,,6.8,0.2,,0.7,12.6,4.5,2.3,3.3,3.0,,,,5.8,,2.2,,,0.2,,0.0,10.0,,,0.2,8.5,19.8,4.7,0.0,3.7,,3.2,34.4,2.7,9.0
2012-03-14,1.3,13.0,0.2,,5.2,2.0,0.1,,0.2,,1.9,0.7,5.3,,0.5,1.0,,0.1,6.02,3.7,6.4,,5.2,0.2,,0.1,14.2,5.1,1.8,2.8,2.4,,,,3.4,,1.0,,,0.2,,0.0,8.0,,,0.2,10.1,22.9,3.0,0.1,3.2,,3.0,34.5,2.7,4.3
2012-03-15,1.9,18.6,0.2,,4.0,0.9,0.1,,0.3,,4.0,0.9,3.4,,0.4,0.6,,0.1,10.15,3.8,6.5,,4.0,0.3,,0.1,15.2,5.2,1.8,3.0,1.7,,,,2.48,,1.8,,,0.2,,0.0,5.3,,,0.3,10.8,18.6,1.5,0.0,5.5,,1.5,34.0,2.5,4.1
2012-03-16,1.7,20.2,0.1,,3.2,1.1,0.1,,0.5,,5.0,0.7,2.8,,0.4,0.3,,0.1,14.65,3.6,6.5,,6.3,0.3,,0.2,13.8,4.8,1.9,3.2,1.1,,,,1.65,,3.0,,,0.2,,0.0,3.5,,,0.2,9.4,16.8,1.3,0.0,5.8,,1.0,33.7,2.5,5.0
2012-03-17,1.1,24.8,0.1,,3.0,1.4,0.1,,0.4,,1.9,0.5,1.8,,0.4,1.0,,0.1,14.35,3.3,6.3,,8.7,0.3,,0.2,12.1,5.4,2.0,3.5,2.4,,,,0.98,,3.4,,,0.2,,0.0,3.1,,,0.1,8.3,16.1,2.2,0.0,6.8,,0.7,33.7,2.4,8.5
2012-03-18,1.7,25.3,0.1,,3.0,2.0,0.1,,0.3,,5.0,0.4,1.4,,0.4,2.8,,0.1,9.98,3.3,6.3,,8.2,0.3,,0.4,14.2,5.6,2.2,3.0,4.2,,,,2.52,,3.7,,,0.2,,0.1,6.2,,,0.1,9.1,16.9,4.8,0.0,5.1,,1.1,34.0,2.4,12.5
2012-03-19,2.4,25.8,0.1,,3.0,2.4,0.1,,0.3,,5.4,0.5,1.7,,0.4,1.7,,0.1,8.12,3.4,6.3,,6.4,0.2,,0.5,15.0,5.1,2.0,2.6,7.5,,,,6.5,,2.1,,,0.2,,0.1,12.1,,,0.2,10.4,28.0,5.7,0.0,4.0,,2.3,34.4,2.6,9.4
2012-03-20,3.0,26.1,0.1,,3.7,1.1,0.1,,0.3,,4.2,0.6,4.1,,0.4,0.9,,0.1,7.02,3.5,6.6,,5.0,0.2,,0.2,15.6,5.2,1.8,2.2,9.8,,,,12.2,,0.7,,,0.3,,0.0,13.1,,,0.2,11.2,26.8,4.3,0.1,2.4,,2.9,35.4,2.9,7.0
2012-03-21,3.9,25.4,0.1,,4.5,0.4,0.1,,0.2,,2.1,0.6,6.4,,0.4,0.3,,0.1,12.8,3.6,6.6,,3.5,0.1,,0.2,14.4,5.2,1.8,1.9,7.4,,,,8.8,,0.7,,,0.2,,0.0,14.3,,,0.2,10.1,21.6,2.6,0.0,3.8,,2.5,35.7,3.4,4.6
2012-03-22,3.3,25.7,0.1,,7.2,0.5,0.1,,0.3,,1.1,0.4,6.9,,0.4,1.0,,0.1,16.08,3.6,6.6,,6.1,0.1,,0.1,13.4,5.6,2.1,2.8,4.9,,,,4.78,,0.6,,,0.2,,0.0,12.3,,,0.1,8.2,22.5,2.4,0.0,5.5,,1.8,35.8,4.5,2.9
2012-03-23,3.9,26.1,0.1,,7.9,0.8,0.1,,0.3,,1.0,0.5,6.6,,0.4,1.8,,0.1,12.08,3.6,6.4,,8.2,0.1,,0.1,12.4,5.9,2.4,3.8,3.2,,,,2.72,,0.6,,,0.1,,0.1,13.0,,,0.2,6.4,20.3,0.6,0.0,8.1,,2.0,36.0,5.5,7.9
2012-03-24,5.1,21.0,0.2,,6.9,1.3,0.1,,0.2,,1.3,0.6,6.3,,0.4,3.4,,0.1,9.38,3.5,6.1,,9.3,0.2,,0.4,11.8,5.3,2.7,3.3,2.4,,,,1.5,,0.6,,,0.2,,0.2,13.3,,,0.2,8.2,20.5,1.3,0.0,5.5,,3.0,36.0,6.4,10.8
2012-03-25,5.7,18.3,0.2,,6.2,1.8,0.1,,0.2,,3.3,0.6,6.2,,0.4,2.1,,0.1,6.55,2.8,6.2,,7.6,0.3,,0.2,13.1,4.9,2.6,3.0,2.0,,,,3.18,,0.6,,,0.2,,0.1,13.7,,,0.2,11.2,21.0,2.9,0.0,4.6,,3.9,36.0,7.1,11.1
2012-03-26,4.7,16.5,0.2,,7.2,1.4,0.1,,0.3,,4.0,0.7,4.7,,0.4,1.0,,0.1,4.88,2.8,6.3,,5.4,0.3,,0.1,14.6,4.9,2.3,2.4,1.5,,,,9.4,,0.7,,,0.1,,0.0,11.2,,,0.3,11.3,21.4,3.0,0.1,2.8,,4.1,35.9,7.2,10.6
2012-03-27,3.2,13.3,0.1,,7.6,1.0,0.1,,0.2,,3.0,0.8,4.1,,0.4,0.0,,0.1,8.15,3.0,6.5,,4.2,0.3,,0.1,15.8,5.4,2.1,2.6,1.4,,,,6.05,,0.6,,,0.1,,0.0,8.2,,,0.3,10.4,21.6,1.0,0.0,4.2,,3.5,34.4,6.5,4.6
2012-03-28,2.7,17.8,0.1,,8.0,1.1,0.1,,0.2,,1.8,0.6,2.4,,0.4,0.0,,0.1,11.58,3.0,6.4,,4.5,0.3,,0.1,18.0,5.9,2.0,3.0,1.2,,,,4.25,,0.6,,,0.1,,0.0,5.0,,,0.2,8.9,21.1,0.6,0.0,4.9,,1.7,33.8,6.4,4.6
2012-03-29,2.1,20.6,0.1,,7.1,1.2,0.1,,0.3,,1.6,0.5,1.7,,0.4,0.0,,0.1,13.48,2.7,6.1,,6.3,0.3,,0.1,17.1,5.7,2.2,3.4,0.9,,,,2.92,,0.8,,,0.1,,0.1,2.9,,,0.1,9.5,22.8,2.2,0.0,6.3,,1.0,33.7,7.3,7.9
2012-03-30,1.7,24.4,0.1,,6.4,1.3,0.1,,0.3,,2.9,0.5,1.3,,0.5,0.0,,0.1,8.43,1.6,6.0,,7.8,0.3,,0.2,15.5,5.2,2.4,3.5,2.5,,,,2.7,,0.6,,,0.1,,0.1,4.1,,,0.0,11.7,22.1,3.0,0.0,5.6,,1.5,33.8,8.3,12.9
2012-03-31,2.0,25.1,0.1,,4.5,1.5,0.1,,0.2,,3.7,0.5,1.4,,0.6,0.0,,0.1,6.5,1.5,6.1,,5.9,0.2,,0.2,13.2,5.4,2.6,3.1,6.4,,,,4.72,,0.6,,,0.2,,0.1,10.6,,,0.0,10.7,22.1,5.1,0.0,4.7,,2.8,34.3,8.5,12.9
2012-04-01,2.6,25.6,0.1,,3.6,1.2,0.1,,0.4,,4.2,0.5,2.9,,0.6,0.0,,0.1,6.12,2.0,6.4,,4.5,0.2,,0.2,14.6,5.4,2.4,2.3,9.4,,,,15.55,,0.8,,,0.2,,0.0,14.4,,,0.1,8.8,27.0,3.9,0.1,3.3,,3.2,34.3,8.6,8.4
2012-04-02,3.3,26.0,0.1,,2.9,0.5,0.1,,0.3,,2.9,0.5,5.1,,0.6,0.2,,0.1,10.35,1.7,7.1,,3.4,0.2,,0.1,15.8,5.9,2.2,1.5,8.1,,,,9.52,,0.8,,,0.2,,0.0,16.6,,,0.2,6.5,25.6,3.4,0.0,4.2,,3.3,35.2,8.8,5.6
2012-04-03,4.3,26.0,0.1,,4.0,0.4,0.1,,0.2,,1.9,0.6,5.6,,0.6,0.2,,0.1,14.68,2.1,6.9,,5.7,0.2,,0.2,16.7,6.1,2.1,2.1,4.5,,,,8.02,,0.6,,,0.2,,0.0,17.6,,,0.3,4.7,22.6,2.3,0.0,4.8,,3.1,35.2,8.8,3.9
2012-04-04,4.0,26.1,0.1,,6.2,0.4,0.1,,0.3,,1.3,0.6,5.6,,0.5,0.2,,0.1,13.52,2.5,7.0,,6.9,0.2,,0.1,16.1,5.9,2.0,2.8,3.2,,,,6.5,,0.6,,,0.2,,0.1,17.2,,,0.2,7.3,21.2,0.4,0.0,6.7,,3.1,35.1,8.8,5.9
2012-04-05,4.9,23.2,0.1,,6.9,0.6,0.1,,0.2,,1.0,0.5,5.4,,0.5,0.3,,0.1,8.52,2.5,7.1,,8.0,0.2,,0.1,14.6,5.5,2.0,3.1,3.6,,,,4.12,,0.8,,,0.1,,0.1,15.6,,,0.3,9.8,19.7,1.4,0.0,6.1,,4.3,34.3,8.8,10.3
2012-04-06,5.5,20.0,0.2,,4.9,0.8,0.1,,0.2,,2.2,0.4,5.0,,0.6,0.3,,0.1,5.4,2.4,7.5,,5.9,0.2,,0.1,13.1,5.7,2.8,2.9,4.5,,,,3.58,,0.9,,,0.2,,0.0,14.1,,,0.3,11.6,19.2,2.0,0.0,5.1,,5.3,34.2,8.6,11.9
2012-04-07,5.0,16.8,0.2,,3.6,0.9,0.1,,0.2,,4.0,0.5,4.7,,0.6,0.0,,0.1,3.3,2.4,7.3,,3.6,0.2,,0.1,14.9,5.2,2.0,2.3,3.4,,,,6.68,,0.9,,,0.1,,0.0,11.9,,,0.2,11.1,20.9,3.0,0.0,3.7,,5.1,34.1,8.6,6.6
2012-04-08,4.0,15.0,0.2,,3.7,0.6,0.1,,0.3,,3.3,0.7,4.6,,0.6,0.0,,0.1,3.5,2.5,7.5,,2.8,0.3,,0.1,16.3,5.5,1.9,1.4,4.7,,,,10.22,,0.8,,,0.1,,0.0,8.5,,,0.1,10.1,21.6,1.2,0.1,2.5,,3.4,34.2,8.7,7.7
2012-04-09,3.1,14.0,0.2,,4.9,0.6,0.1,,0.2,,1.8,0.8,3.4,,0.5,0.0,,0.1,2.0,2.7,7.8,,5.1,0.3,,0.1,18.2,6.3,1.8,1.2,6.8,,,,9.02,,1.1,,,0.1,,0.0,5.7,,,0.2,9.5,19.6,0.4,0.0,3.7,,2.0,34.2,9.5,5.0
2012-04-10,2.3,17.8,0.2,,7.5,0.7,0.1,,0.2,,1.1,0.6,2.9,,0.4,0.0,,0.1,4.0,2.0,7.9,,7.6,0.3,,0.1,16.9,5.8,2.0,0.9,8.7,,,,11.48,,1.5,,,0.1,,0.0,3.5,,,0.2,10.6,25.3,1.5,0.0,4.7,,1.9,34.2,9.3,4.4
2012-04-11,1.9,22.9,0.1,,6.2,0.9,0.1,,0.2,,0.8,0.6,2.6,,0.4,0.0,,0.1,9.57,2.1,8.0,,9.1,0.3,,0.1,15.0,5.7,2.0,0.7,6.5,,,,10.72,,1.2,,,0.1,,0.0,3.0,,,0.1,11.5,27.4,1.7,0.0,5.8,,1.3,34.5,9.2,9.6
2012-04-12,1.7,26.1,0.1,,4.4,1.1,0.1,,0.2,,2.1,0.5,1.8,,0.4,0.0,,0.1,15.02,2.5,7.9,,6.8,0.3,,0.1,13.6,5.7,2.1,0.8,4.0,,,,9.05,,0.9,,,0.1,,0.1,5.4,,,0.0,11.9,26.2,3.8,0.0,4.9,,2.0,34.5,9.2,10.9
2012-04-13,2.3,26.8,0.1,,3.3,1.2,0.1,,0.4,,3.0,0.5,1.9,,0.5,0.2,,0.2,14.75,2.5,6.6,,5.0,0.2,,0.1,14.9,6.1,2.0,1.0,4.7,,,,7.28,,0.8,,,0.1,,0.0,10.9,,,0.1,10.4,23.8,2.9,0.1,4.4,,3.0,34.5,9.0,7.4
2012-04-14,3.1,26.8,0.1,,2.7,0.7,0.1,,0.2,,4.0,0.5,5.6,,0.5,0.3,,0.1,11.95,2.7,7.0,,3.8,0.2,,0.1,16.7,6.6,1.9,1.3,6.6,,,,7.25,,1.2,,,0.1,,0.0,15.3,,,0.2,7.5,23.1,2.2,0.0,3.9,,2.8,35.0,9.0,4.0
2012-04-15,3.8,27.2,0.1,,3.4,0.3,0.1,,0.2,,3.0,0.6,6.2,,0.5,0.3,,0.1,9.8,2.3,6.9,,5.4,0.1,,0.1,17.7,6.7,2.0,1.2,8.0,,,,14.18,,0.8,,,0.1,,0.0,17.8,,,0.2,5.8,27.9,2.1,0.0,5.5,,3.4,35.2,9.2,4.2
2012-04-16,4.2,27.2,0.1,,5.5,0.4,0.1,,0.3,,2.0,0.7,6.2,,0.4,0.3,,0.1,8.4,2.0,6.8,,7.2,0.1,,0.1,16.4,6.4,2.0,1.1,6.6,,,,9.57,,1.1,,,0.2,,0.0,17.0,,,0.2,5.1,28.7,0.4,0.0,5.8,,3.8,35.3,9.3,5.5
2012-04-17,4.0,20.8,0.1,,6.9,0.6,0.1,,0.4,,8.0,0.7,6.3,,0.4,0.3,,0.1,9.1,1.8,6.9,,8.3,0.1,,0.1,15.8,5.4,2.3,0.9,4.8,,,,6.5,,1.4,,,0.2,,0.1,15.3,,,0.2,8.6,28.9,0.6,0.0,6.6,,3.6,35.3,9.3,7.12
2012-04-18,3.5,16.9,0.1,,4.7,0.7,0.1,,0.4,,1.4,0.6,5.1,,0.4,0.2,,0.1,6.82,2.0,7.1,,6.5,0.2,,0.1,14.9,5.5,2.2,1.0,3.0,,,,4.12,,2.1,,,0.1,,0.0,13.8,,,0.2,11.6,26.7,1.0,0.0,5.2,,4.4,34.5,9.3,9.6
2012-04-19,4.7,15.8,0.2,,3.1,0.8,0.1,,0.3,,3.1,0.6,4.9,,0.5,0.2,,0.1,5.62,2.1,7.0,,5.2,0.3,,0.1,14.0,5.9,2.1,1.1,1.3,,,,1.68,,3.1,,,0.2,,0.0,11.7,,,0.2,11.3,25.9,2.9,0.0,3.5,,2.3,34.2,9.2,6.6
2012-04-20,1.3,14.6,0.2,,3.0,0.3,0.1,,0.2,,2.0,0.6,5.6,,0.9,0.0,,0.1,4.58,2.3,6.2,,3.6,0.4,,0.1,17.7,6.4,2.0,1.3,0.8,,,,0.8,,3.3,,,0.1,,0.0,8.7,,,3.1,10.2,26.2,1.8,0.1,2.4,,2.2,34.2,9.0,4.0
2012-04-21,1.0,14.0,0.2,,3.7,0.2,0.1,,0.2,,1.1,0.4,6.2,,0.9,0.0,,0.1,3.1,2.5,7.4,,3.0,0.4,,0.1,21.9,5.7,2.0,1.0,3.7,,,,4.42,,2.5,,,0.1,,0.0,5.5,,,3.0,9.5,25.2,0.4,0.0,3.8,,2.1,34.2,8.8,3.6
2012-04-22,1.5,16.7,0.2,,5.6,0.3,0.1,,0.2,,0.9,0.4,5.6,,0.9,0.0,,0.1,4.75,2.1,7.6,,5.5,0.4,,0.1,25.6,5.8,2.0,0.8,9.2,,,,8.15,,3.2,,,0.1,,0.0,3.7,,,2.8,10.4,25.2,0.4,0.0,4.6,,1.7,34.5,8.9,2.8
2012-04-23,1.8,23.1,0.2,,6.2,0.3,0.1,,0.2,,1.0,0.4,7.9,,0.6,0.0,,0.1,11.88,1.9,7.5,,7.2,0.4,,0.1,24.3,6.6,2.1,0.8,6.9,,,,11.52,,3.9,,,0.2,,0.0,2.9,,,2.0,11.7,28.4,1.5,0.0,5.6,,0.8,34.7,9.7,2.3
2012-04-24,1.5,26.1,0.2,,3.6,0.4,0.1,,0.2,,0.7,0.5,4.1,,0.3,0.0,,0.1,14.48,2.0,7.6,,8.7,0.3,,0.1,20.1,6.8,2.1,1.1,4.4,,,,8.65,,3.6,,,0.1,,0.0,2.9,,,1.7,12.5,28.7,3.2,0.0,4.8,,0.9,34.6,9.2,1.8
2012-04-25,1.4,27.3,0.2,,2.9,0.4,0.1,,0.2,,0.5,0.5,3.6,,0.3,0.0,,0.38,16.58,2.0,6.7,,6.4,0.3,,0.1,18.9,6.7,2.0,1.6,3.2,,,,5.42,,9.1,,,0.1,,0.0,9.7,,,1.3,11.2,23.7,3.0,0.0,4.2,,1.5,34.6,9.2,3.1
2012-04-26,1.2,27.4,0.1,,2.8,0.3,0.1,,0.2,,0.2,0.4,5.0,,0.3,0.1,,0.2,14.82,2.1,7.0,,4.5,0.3,,0.1,21.3,6.1,2.0,2.3,5.7,,,,4.62,,10.7,,,0.1,,0.0,15.1,,,0.9,8.8,23.5,1.5,0.1,3.8,,2.0,35.3,9.2,4.3
2012-04-27,1.1,27.5,0.1,,2.4,0.2,0.1,,3.0,,0.4,0.4,7.9,,0.3,0.2,,0.1,12.08,2.1,6.8,,3.2,0.2,,0.1,22.6,4.9,1.9,1.9,7.3,,,,9.75,,11.8,,,0.1,,0.0,17.6,,,0.7,6.6,28.3,1.2,0.0,4.9,,3.5,35.4,9.3,6.6
2012-04-28,1.4,27.9,0.1,,6.0,0.2,0.1,,2.0,,0.5,0.4,8.2,,0.3,0.2,,0.1,10.0,1.9,6.8,,5.8,0.2,,0.1,21.4,4.9,2.1,1.3,6.6,,,,15.8,,12.2,,,0.1,,0.0,16.6,,,1.8,5.9,29.2,0.3,0.0,5.6,,4.0,35.4,9.3,7.3
2012-04-29,1.7,23.5,0.1,,6.4,0.3,0.1,,2.7,,0.6,0.4,8.6,,0.4,0.0,,0.1,10.85,1.9,6.9,,7.4,0.2,,0.1,24.0,5.1,2.2,1.0,5.3,,,,6.98,,11.0,,,0.1,,0.0,15.1,,,2.7,8.4,29.1,0.2,0.0,6.4,,3.1,34.3,9.1,7.1
2012-04-30,1.5,20.4,0.2,,4.0,0.4,0.1,,2.1,,0.7,0.4,6.3,,0.4,0.0,,0.1,9.93,2.0,7.0,,5.9,0.2,,0.1,22.6,5.3,2.1,0.9,3.6,,,,5.85,,8.5,,,0.1,,0.0,11.6,,,2.8,11.9,27.1,0.2,0.0,5.1,,2.6,33.7,9.0,7.6
2012-05-01,1.2,17.2,0.2,,2.8,0.3,0.1,,4.0,,0.7,0.5,4.6,,0.4,0.0,,0.1,8.25,2.0,7.0,,4.8,0.2,,0.1,19.0,5.9,2.0,1.2,1.9,,,,1.95,,7.1,,,0.1,,0.0,8.4,,,2.5,11.2,26.0,1.7,0.0,3.9,,1.8,33.4,9.0,7.6
2012-05-02,1.0,15.1,0.2,,1.2,0.3,0.1,,3.6,,1.7,0.6,7.3,,0.4,1.4,,0.1,6.6,2.3,7.1,,2.6,0.2,,0.1,16.7,6.1,1.9,1.7,0.3,,,,0.6,,8.2,,,0.1,,0.0,6.1,,,1.5,10.2,24.0,2.1,0.0,2.7,,2.0,33.3,9.2,7.6
2012-05-03,0.6,14.0,0.3,,0.8,0.2,0.1,,3.9,,2.0,0.6,8.3,,0.4,3.1,,0.1,5.8,2.3,6.7,,2.3,0.3,,0.1,18.0,5.8,1.8,2.0,6.0,,,,0.2,,10.7,,,0.1,,0.0,5.7,,,1.4,10.8,25.4,0.7,0.1,1.9,,1.8,33.4,9.2,6.7
